PLAYER	RATING
Halogen 7	2699
Halogen 8	2896
Halogen 8.1	3033
Halogen 9	3141
Hamsters 0.0.6	2265
Hamsters 0.2	2458
Hamsters 0.4	2539
Hamsters 0.5	2570
Hamsters 0.6	2627
Hamsters 0.7	2672
Hamsters 0.7.1	2650
Hannibal 05 20 10	2863
Hannibal 05 24 10v2	2883
Hannibal 1.0a	2880
Hannibal 1.1	2931
Hannibal 1.2	2966
Hannibal 1.3	3007
Hannibal 1.4b	3043
Hannibal 1.5	3080
Hannibal 1.7	3118
Hanzo The Razor	1322
Hardfiskur	2884
HeavyChess 0.13 beta	1983
Hedgehog 1.802	2082
Hedgehog 1.804	2091
Hedgehog 1.806	2097
Hedgehog 1.808	2160
Hedgehog 1.81	2192
Hedgehog 1.813	2239
Hedgehog 1.814	2242
Hedgehog 1.82	2211
Hedgehog 1.9	2206
Hedgehog 1.99	2359
Hedgehog 2.0	2495
Hedgehog 2.407	2641
Hedgehog 2.6	2715
Heimdall 0.4	2898
Heimdall 1.0.0	3199
Heimdall 1.1.1	3341
Heimdall 1.2.2	3395
Heimdall 1.3.0	3440
Heimdall 1.3.2	3428
Heimdall 1.4.0	3520
Heimdall 1.4.1	3538
Heimdall 1.4.2	3538
Heracles 0.5.9	1908
Heracles 0.6.16	2058
Hermann 1.3.1	2340
Hermann 1.9	2471
Hermann 2.0	2461
Hermann 2.3	2518
Hermann 2.4	2567
Hermann 2.5	2575
Hermann 2.6	2598
Hermann 2.8	2597
Hiarcs	2875
Hiarcs 10	2790
Hiarcs 11	2845
Hiarcs 11.1	2865
Hiarcs 11.2	2861
Hiarcs 12	2882
Hiarcs 12.1	2879
Hiarcs 13.1	2951
Hiarcs 13.2	2966
HIARCS 14	3017
HIARCS 15.0	3259
HIARCS 15.1	3269
HIARCS 15.2	3288
HIARCS 15.3	3270
HIARCS 15.3.1	3295
HIARCS 15.4	3286
Hiarcs 9	2689
Hiarcs X50	2802
Hiarcs X54	2799
Hippocampe 0.4.1	1173
Hippocampe 0.4.2	1171
Hobbes 1.0	3606
HoiChess 0.103	1933
HoiChess 0.18	1947
HoiChess 0.21.0	1907
HoiChess 0.22.0	1973
Hokus-Pokus 0.6.3	1680
Homer 1.1b3	2365
Homer 2.01	2454
Homura	2597
Honzovy Sachy 1.0	1519
Honzovy Sachy 2	2181
Hopper 1.0	1949
Hopper 1.8	2432
Horizon 4.3	2374
Horizon 4.4	2438
Horowitz 2.1.0	2231
Horowitz 2.2.0	2277
Horsie 1.0	3607
Horsie 1.1	3616
Horsie 1.1.0	3615
Houdini 1.03a	3175
Houdini 1.5a	3165
Houdini 2.0c	3212
Houdini 3	3239
Houdini 4	3253
Houdini 5	3389
Houdini 5.01	3416
Houdini 6	3415
Hunyadi 2.0	1539
Hunyadi 3.0	1484
Hussar 0.1	2236
Hussar 0.2	2324
Hussar 0.4	2509
IACH 0.56z	2040
iCE 0.1	2253
iCE 0.2	2432
iCE 0.3	2543
iCE 1.0	2768
iCE 2.0	2951
iCE 3.0	3080
iCE 4.0	3105
ice4 6.0	3087
ice4 6.1	3112
ice4 v3	2836
ice4 v3.1	2864
ice4 v4	2970
ice4 v5	3024
ice4 v6	3148
ice4 v6.1	3185
Ifrit j2.9	2179
Ifrit j3.6	2304
Ifrit j3.8	2249
Ifrit j4.2	2216
Ifrit j4.3	2251
Ifrit m1.5	2452
Ifrit m1.6	2440
Ifrit m1.8	2493
Igel 1.1	2690
Igel 1.2	2686
Igel 1.4	2691
Igel 1.4.1	2708
Igel 1.4.2	2725
Igel 1.5	2757
Igel 1.5.1	2794
Igel 1.6.0	2819
Igel 1.7.0	2858
Igel 1.8.2	2823
Igel 1.8.3	2891
Igel 1.9.0	2870
Igel 2.0.0	2976
Igel 2.1.0	2991
Igel 2.2.2	3010
Igel 2.3.0	3052
Igel 2.3.1	3107
Igel 2.4.0	3107
Igel 2.5.0	3129
Igel 2.6.0	3153
Igel 2.7.0	3248
Igel 2.8.0	3309
Igel 2.9.0	3314
Igel 3.0.0	3355
Igel 3.0.5	3379
Igel 3.1.0	3394
Igel 3.2.0	3426
Igel 3.3.0	3462
Igel 3.4.0	3508
Igel 3.5.0	3538
Igel 3.6.0	3562
Illumina 1.0	2780
Illumina 2.0	3066
Illumina 3	3384
Illumina 3.0	3382
Inanis 1.0.1	2754
Inanis 1.1.0	2820
Inanis 1.2.0	2885
Inanis 1.3.0	2879
Inanis 1.4.0	2963
Inanis 1.5.0	3005
Inanis 1.6.0	3067
Infrared 2.0.1	2250
Infrared 2.0.2	2275
InmiChess 3.05	2272
InmiChess3.06N	2272
Integral 3	3277
Integral 4	3395
Integral 5	3599
Integral 6	3618
Integral 7.0.0	3623
Integral v2	3041
Integral v3	3287
Integral v4	3392
Integral v5	3600
Integral v6	3601
Integral v7	3619
Invictus	2986
Invictus 0.001	2241
Iota 1.0	1306
Ippolit 032424	3073
IQ23.00	1703
IQ23.003	1783
Irina 0.15	1620
Iris 2.0	3414
Isa 1.9.51	2248
Isa 1.9.63	2243
Isa 1.9.68	2319
Isa 2.0.45	2317
Isa 2.0.48	2308
Isa 2.0.61	2355
Isa 2.0.64	2425
Isa 2.0.83	2432
Isa 2.1	2434
Isa 3.7	2958
Isa 3.8	3008
Isa 3.9	3099
Isa 4.0	3168
Isa 4.4	3209
Isa 4.5	3230
IvanHoe 9.46h	3113
Izumi-chan 0.5.4	1942
Jabba 1.0	2151
Jabba 13032012	2032
Jackal 1.0.0	2964
Jackal 1.1.0	2977
Jackal 1.2.0	3080
Jackal 2.0.0	3388
Jacksprat 1.0	2076
Jacky Chess 0.10.0	2198
Jacky Chess 0.12.0	2360
Jacky Chess 0.13.0	2448
Jacky Chess 0.13.1	2454
Jacky Chess 0.14.3	2647
Jacky Chess 0.9.14	1605
Jacky Chess 23.06	2720
Jacky Chess 23.12	2780
Jacky Chess 24.04	2835
Jacky Chess 24.06	2852
Jacky Chess 25.04	2891
Jacky Chess 25.12	2942
JaksaH 1.11	1821
JaksaH 1.14.1	1853
JaksaH 1.15	1841
Jangine 2022-12-29	2019
Jangine 2023-03-31	2138
JanWillem 1.13	2075
JARS 1.75a	1963
Javalin 1.3.1	1922
Javelin 1.0.0	2044
Javelin 2.0.0	2668
Javelin 3.0.0	2826
Jazz 444	2316
Jazz 501	2326
Jazz 721	2455
Jazz 821	2234
Jazz 840	2465
JChecs 0.1.0	1377
JChess 1.0	1570
Jellyfish 1.0	2633
Jellyfish 1.1	2670
Jester 0.84	1840
Jet 1.1	2944
Jet 1.2	3175
JikChess 0.01	2539
JikChess 0.02	2606
Joanna 2002 1.03	1518
Joanna 2002 1.06	1587
Joker 1.1.06	2326
Joker 1.1.14	2387
Joker2 0.7.7	2321
Jonesy 1.0	2452
Jonny 2.83	2616
Jonny 4.00	2806
JSBam 0.52	1900
Juggernaut 1.00	2307
Juggernaut 1.10	2485
Juggernaut 1.18	2504
Juggernaut 1.23	2533
Juggernaut 1.35	2687
Juggernaut 1.38	2697
Juggernaut 1.40	2657
Jumbo 0.1.10	2215
Jumbo 0.1.5	2179
Jumbo 0.4.0	2327
Jumbo 0.4.17	2410
Jumbo 0.4.34	2448
Jumbo 0.5.27	2412
Jumbo 0.5.3	2435
Jumbo 0.6.10	2544
Jumbo 0.6.107	2608
Jumbo 0.6.31	2519
Jumbo 0.6.35	2541
Jumbo 0.6.51	2546
Jumbo 0.6.66	2545
Jumbo 0.6.96	2560
Jumbo 0.7.0	2615
Junior 10	2801
Junior 10.1	2781
Junior 2010	2879
Junior 9	2732
K2 0.35	2096
K2 0.43f	2242
K2 0.57	2287
K2 0.67	2425
K2 0.71	2479
K2 0.75	2564
K2 0.79	2554
K2 0.83	2618
K2 0.87	2645
K2 0.91	2664
K2 0.95	2727
K2 0.99	2802
KACE 0.8.2	1235
Kace 0.82	1260
Kanguruh 1.93	1873
Karballo 1.8	2770
KasparovChess 1.0.0	1775
Keele 1.0	2720
Kelp 0.12.0	2052
KhepriChess 0.5.0	1855
KhepriChess 1.0.0	1856
KhepriChess 1.1.0	1875
KhepriChess 2.1.0	1961
KhepriChess 3.0.0	2082
KhepriChess 3.1.0	2189
KhepriChess 4.0.1	2311
KillerQueen 2.0b3	1473
Kimbo 0.2.1	2311
Kimbo 0.3.0	2532
Kimbo 1.0.0	2531
King of Kings 2.56	2512
Kingfisher 1.0	2392
Kingfisher 1.1.1	2389
King's Out 0.2.42	2180
Kitteneitor 0.12.1	1750
Kitteneitor 0.18.1	1770
Kitteneitor 0.22.1	1870
Kiwi 0.6d	2530
KMTChess 1.1	2152
KMTChess 1.2.1	2327
KnightDreamer 3.3	2474
KnightX 1.92	2392
KnightX 1.93	2410
KnightX 1.94	2434
KnightX 1.95	2462
KnightX 1.96	2460
KnightX 1.97a	2550
KnightX 1.98	2576
KnightX 1.99	2506
KnightX 2.00	2512
KnightX 2.3	2570
KnightX 2.4	2651
KnightX 2.5	2652
KnightX 2.61	2659
KnightX 2.7	2671
KnightX 2.8	2689
KnightX 2.9	2644
KnightX 2.91	2658
KnightX 3.1	2748
KnightX 3.2	2759
KnightX 3.3	2771
KnightX 3.4	2761
KnightX 3.5	2751
KnightX 3.6a	2763
KnightX 3.7b	2774
KnightX 3.8	2786
KnightX 3.9	2779
KnightX 4.0	2785
KnightX 4.1	2811
KnightX 4.11	2850
KnightX 4.2	2843
KnightX 4.3	2915
KnightX 4.4	2880
KnightX 4.5	2928
KnightX 4.6	2893
KnightX 4.6b	2955
KnightX 4.7	2904
KnightX 4.8	2915
KnockOut 0.7.1	2238
Knur 20240903	2505
Kobra 0.3a	2281
Kobra 1.0a	2887
Kobra 1.2	3061
Kobra 2.0	3163
Kobra 2.1	3243
Kociolek 1.0	3162
Kociolek 2.0	3252
Kociolek 2.1	3415
Koedem 1.0	1669
Koedem 1.1.1	1799
Koedem 1.1.2	1956
Koivisto 1.0	2907
Koivisto 2.0	2931
Koivisto 3.0	3004
Koivisto 4.0	3104
Koivisto 5	3278
Koivisto 5.0	3329
Koivisto 6	3405
Koivisto 6.0	3414
Koivisto 6.16	3417
Koivisto 7	3447
Koivisto 7.0	3466
Koivisto 7.5	3458
Koivisto 8.0	3508
Koivisto 8.13	3522
Koivisto 8.9	3501
Koivisto 9	3534
Koivisto 9.0	3549
Koivisto 9.2	3548
Kojiro 0.1.3	2218
Komodo 1.0	2940
Komodo 1.2	2974
Komodo 1.3	2989
Komodo 10	3355
Komodo 10.1	3362
Komodo 10.2	3377
Komodo 10.3	3389
Komodo 10.4	3400
Komodo 11.01	3402
Komodo 11.2	3409
Komodo 11.2.2	3391
Komodo 11.3.1	3400
Komodo 12	3401
Komodo 12.1.1	3130
Komodo 12.2.2	3337
Komodo 12.3	3335
Komodo 13.01	3376
Komodo 13.02	3411
Komodo 13.1	3393
Komodo 13.2	3324
Komodo 13.2.5	3350
Komodo 13.3	3423
Komodo 14	3406
Komodo 14.1	3365
Komodo 2.01	3061
Komodo 2.03	3065
Komodo 3	3117
Komodo 4	3123
Komodo 5	3146
Komodo 5.1	3184
Komodo 6	3202
Komodo 7a	3239
Komodo 8	3282
Komodo 9	3327
Komodo 9.1	3342
Komodo 9.2	3370
Komodo 9.3	3369
Komodo 9.42	3367
Komodo CCT	3187
Komodo TCEC	3210
Kreveta 1.2.3	1965
Kreveta 2.0.0	2138
Kreveta 2.2.2	2325
Kreveta 2.2.4	2363
Ktulu 4.2	2612
Ktulu 7.1	2699
Ktulu 7.5	2719
Ktulu 8	2754
Ktulu 9	2817
Kuma 1.2	3262
Kurt 0.9.2	2211
Kurt 0.9.2.2	2275
Kurt 271009	2096
La Dame Blanche 2.0c	2095
LambChop 10.99	2508
Lambergar 0.3.1	2479
Lambergar 0.3.1c	2541
Lambergar 0.4.1	2745
Lambergar 0.5.0	2899
Lambergar 0.5.2	3012
Lambergar 0.6.0	3089
Lambergar 1.0	3187
Lambergar 1.1	3296
Lambergar 1.2	3329
Lambergar 1.3	3387
LaMoSca 0.10	701
Larsen VB 0.05.0001	1693
Laser 0.1	2459
Laser 0.2	2675
Laser 0.2.1	2712
Laser 1.0	2774
Laser 1.1	2828
Laser 1.2	2910
Laser 1.3	2975
Laser 1.4	3051
Laser 1.5	3109
Laser 1.6	3178
Laser 1.7	3237
Laser 1.8 beta	3285
Latista	2300
Laurifer 1.0	1918
LazySMP 5.0	2267
Lc0 0.19.1	2901
Lc0 0.20.1	3143
Lc0 0.20.2	3310
Lc0 0.21.1	3365
Lc0 0.21.3	3388
Lc0 0.22.0	3413
Lc0 0.23.1	3514
Lc0 0.23.2	3091
Lc0 0.24.0	3091
Lc0 0.25.1	3532
Lc0 0.26.2	3146
Lc0 0.26.3	3531
Lc0 0.27.0	3361
Lc0 0.28.0	3269
Lc0 0.28.2	3453
Lc0 0.29	3281
Lc0 0.29.0	3562
Lc0 0.30	3261
LcFish 210401	3593
Leandor 1.1	1653
Leandor 1.2	1963
Leandor 2.0	2070
Leela Chess 0.10	2644
Leela Chess 0.5	2085
Leela Chess 0.7	2345
Leela Chess 0.9	2369
Leelenstein 11.1	3492
Leila 0.53h	2469
Lemming 0.24	2649
Leonidas 8.3	2134
Leorik 1.0	2259
Leorik 2.0	2607
Leorik 2.0.2	2626
Leorik 2.1	2654
Leorik 2.2	2753
Leorik 2.3	2772
Leorik 2.4	2865
Leorik 2.5	2941
Leorik 3.0	3230
Leorik 3.1	3371
Leorik 3.2	3421
LF 0.3 32930/Houdini 6	3424
LiFish 1.0	3289
Lime 62	2198
Lime 66	2256
Lishex 1.0.0	2644
Lishex 1.1.1	2747
List 5.12	2654
Little Goliath 2000 3.5c	2489
Little Goliath Evolution 3.12	2570
Little Goliath Evolution 3.15	3146
Little Goliath Evolution 3.15.3	3166
Little Goliath Evolution 3.15.4	3205
Little Goliath Evolution 3.16	3277
Little Goliath Evolution 3.17	3276
Little Wing 0.3.0	1804
Little Wing 0.4.0	2139
Little Wing 0.5.0	2171
Little Wing 0.6.0	2212
Little Wing 0.7.0	2254
Little Wing 0.8.0	2612
LittleThought 0.97	2287
LittleThought 1.00	2400
LittleThought 1.03	2413
LittleThought 1.04	2478
LittleThought 1.052	2537
Lizard 10.0	3357
Lizard 10.1	3439
Lizard 10.2	3516
Lizard 10.3	3534
Lizard 10.4	3566
Lizard 10.5	3585
Lizard 11.0	3575
Lizard 11.1	3590
Lizard 11.2	3607
Lodocase 240208	1900
Loki 1.0.2	1901
Loki 1.2.0	1958
Loki 2.0.0	2156
Loki 3.0.0	2535
Loki 3.5.0	2554
Loop 10.32f	2834
Loop 12.32	2835
Loop 13.5	2827
Loop 13.6	2831
Loop M1-T	2831
LoopList 6.00	2725
Lozza 1.13	2328
Lozza 1.14a	2330
Lozza 1.15	2420
Lozza 1.16	2454
Lozza 1.17a	2499
Lozza 1.18	2528
Lozza 10	3258
Lozza 2.0	2655
Lozza 2.1	2696
Lozza 2.2	2703
Lozza 2.3	2708
Lozza 2.4	2729
Lozza 2.5	2753
Lozza 3	2879
Lozza 3.0	2930
Lozza 4	2929
Lozza 4.0	2986
Lozza 5	3063
Lozza 5.0	3068
Lozza 5.1	3082
Lozza 7	3123
Lozza 7.0	3112
Lozza 8	3175
Lozza 9	3164
Lumac0 12.15	1748
Lumac0 14.0	1855
Luna 0.4.0	2244
Luna 1.1.0	2464
Luna 2.0.0	2639
Lunar 0.2.1	3204
Lunar 0.3.0	3345
Lunar 0.4.0	3453
Lunarr 2.0.1	2081
Lux 2.3	2202
Lux 3.4	2475
Lux 4.0	2631
Lux 4.1	2666
Lux 4.2	2792
Luzhin 0.1	1212
Lxna 0.3.0	2059
Lynx 0.10.0	1701
Lynx 0.11.0	1750
Lynx 0.13.0	1875
Lynx 0.14.0	1908
Lynx 0.16.0	2157
Lynx 0.19.0	2481
Lynx 0.4.0	1546
Lynx 0.6.0	1581
Lynx 0.9.0	1721
Lynx 1.0.1	2533
Lynx 1.1.0	2554
Lynx 1.10.0	3250
Lynx 1.11.0	3324
Lynx 1.2.0	2661
Lynx 1.3.0	2735
Lynx 1.4.0	2810
Lynx 1.5.0	2879
Lynx 1.5.1	2891
Lynx 1.6.0	2966
Lynx 1.7.0	3100
Lynx 1.8.0	3125
Lynx 1.9.0	3178
M24GC 1.1	2190
mACE 0.2.2.616	1692
Macromix 2.01	1924
MadChess 1.0	1987
MadChess 1.2	2176
MadChess 1.3	2298
MadChess 1.4	2324
MadChess 2.0	2404
MadChess 2.1	2496
MadChess 2.2	2531
MadChess 3.0	2675
MadChess 3.1	2756
MadChess 3.2	2818
MadChess 3.3	2858
Madeleine 0.2	2296
Maelstrom 2.0.0	2275
Maelstrom 3.2.0	3194
Maelstrom 3.3.0	3276
Magnum 4.0	2579
Magog 1.0	1776
Malika 0.418	3224
Malika 0.897	3163
Mango Paola Ajedrez 1.0	2307
Mango Paola Ajedrez 4.1	2327
Mantissa 2.1.1	2740
Mantissa 3.0.0	3040
Mantissa 3.3.0	3131
Mantissa 3.7.2	3273
Marginal 0.1	1690
Marvin 1.3.0	2088
Marvin 2.0.0	2579
Marvin 2.1.0	2624
Marvin 2.2.0	2755
Marvin 3.0.0	2764
Marvin 3.1.0	2838
Marvin 3.2.0	2891
Marvin 3.3.2	2916
Marvin 3.4.0	2998
Marvin 3.5.0	3010
Marvin 3.6.0	3054
Marvin 4.0.0	3094
Marvin 5.0.0	3126
Marvin 5.1.0	3171
Marvin 5.2	3223
Marvin 5.2.0	3219
Marvin 6.0.0	3306
Marvin 6.1.0	3361
Marvin 6.2.0	3367
Marvin 6.3.0	3411
Matacz 1.1	2482
Matacz 1.3	2523
Matacz 1.4	2526
Matant 5.04	2153
Matheus 2.3	2172
Matilde 2008	2370
MatMoi 7.15.0-cct	2014
Maverick 0.2	2228
Maverick 0.51	2415
Maverick 0.60	2460
Maverick 1.0	2599
Maverick 1.5	2632
Maxwell 3.0.8-1	2035
Maxwell 3.1-3	2165
Mediocre 0.334	2240
Mediocre 0.34	2272
Mediocre 0.4	2328
Mediocre 0.5	2400
Megalodon 0.3.2	1145
Megalodon 1.0.0	1341
Megalodon 1.1.0	1310
Meltdown 1.10	3048
Meltdown 1.11	3092
Meltdown 1.3	2431
Meltdown 1.4	2527
Meltdown 1.5	2580
Meltdown 1.6	2630
Meltdown 1.7	2795
Meltdown 1.8	2897
Mephisto Gideon Professional	2536
Merlin 2.3.1	2284
Mess 0.1.0	2530
Mess 0.2.0	2772
Mess 0.3.0	2834
Micah 1.0	2248
MicroChess 1976	926
Micro-Max 4.8	2068
MIDA 1.0	2297
MIDA 1.1	2395
MIDA 1.2.1	2412
MIDA 2.1	2993
MIDA 2.2	3102
MIDA 2.3	3107
MIDA 2.3.1	3136
Midnight 5	2809
Midnight 6	3020
Midnight 7	3079
Midnight 8	3329
Midnight 9	3411
Milady 3.04	1939
Milady 3.25	1969
Mini Rodent 1.0	2795
Minic 0.28	2448
Minic 0.34	2567
Minic 0.40	2676
Minic 0.43	2644
Minic 0.47	2790
Minic 0.65	2765
Minic 0.82	2828
Minic 0.92	2849
Minic 0.98	2911
Minic 1.09	2878
Minic 1.14	2950
Minic 1.35	3000
Minic 1.39	2923
Minic 1.44	3028
Minic 1.51	3024
Minic 2.0	3051
Minic 2.07	3046
Minic 2.33	3080
Minic 2.43	3116
Minic 2.46	3095
Minic 2.51 nasc nutr	3256
Minic 2.53	3105
Minic 3.02	3143
Minic 3.03	3095
Minic 3.04	3169
Minic 3.06	3206
Minic 3.06 noct nadir	3148
Minic 3.07	3175
Minic 3.08	3199
Minic 3.09	3201
Minic 3.13	3242
Minic 3.14	3203
Minic 3.16	3278
Minic 3.17	3283
Minic 3.18	3359
Minic 3.19	3398
Minic 3.22	3412
Minic 3.24	3412
Minic 3.26	3460
Minic 3.30	3452
Minic 3.31	3465
Minic 3.32	3456
Minic 3.39	3479
Minic 3.40	3527
Minic 3.41	3480
MiniChessAI 1.19	1555
MiniChessAI 1.20	1566
MinimalChess 0.2	1330
MinimalChess 0.3	1720
MinimalChess 0.4.1	2015
MinimalChess 0.5	2366
MinimalChess 0.6	2536
MiniMardi 1.3	1595
Minke 2.0.0	3309
Minke 3.0.0	3378
Minke 4.0.0	3433
Minke 5.0.0	3478
MinkoChess 0.8	2738
MinkoChess 0.9	2818
MinkoChess 1.0	2825
MinkoChess 1.1	2807
MinkoChess 1.2	2864
MinkoChess 1.3	2903
Minnow	1595
Mint 2.3	1911
Mizar 3.0	1831
MOBMAT 0.903d	1935
Molybdenum 2.0	3178
Molybdenum 2.1	3164
Molybdenum 3.0	3226
Molybdenum 3.1	3352
Molybdenum 4.0	3356
Molybdenum 4.1	3375
Monarch 1.5	2077
Monarch 1.7	2171
Monchester 0.99	1108
Monchester 1.0	1125
Monik 2.2.2	2045
Monik 2.2.3	2076
Monik 2.2.6	2051
Monochrome	1819
Monolith 0.2	2348
Monolith 0.3	2490
Monolith 0.4	2668
Monolith 1.0	2863
Monolith 2	3054
Monolith 2.01	3057
monty 0.1.0	2976
monty 1.0.0	3008
MORA 1.0.0	2293
MORA 1.1.0	2306
Morphy 3.22	2035
MorphyChess 1.0.5	1969
Motor 0.1.0	2874
Motor 0.2.0	3126
Motor 0.4.0	3459
Motor 0.5.0	3489
Motor 0.6.0	3545
Motor 0.7.0	3577
Motor 0.8.0	3591
Motor 0.9.0	3608
Movei 00.8.295	2554
Movei 00.8.358	2533
Movei 00.8.373	2549
Movei 00.8.378	2578
Movei 00.8.383	2598
Movei 00.8.383x	2569
Movei 00.8.397	2604
Movei 00.8.402	2567
Movei 00.8.403	2601
Movei 00.8.418	2613
Movei 00.8.421	2631
Movei 00.8.423	2654
Movei 00.8.438	2682
Mr Bob 0.7.0	2600
Mr Bob 0.7.1	2613
Mr Bob 0.8.0	2723
Mr Bob 0.9.0	2897
Mr Bob 1.0.0	3007
Mr Bob 1.1.0	3112
Mr Bob 1.2.0	3220
Mr Bob 1.3.0	3322
MrChess 2.1	2034
MSCP 1.44	1779
MSCP 1.6h	1724
Mufasa 0.2.1	1468
Murka 2	2544
Murka 3	2911
Muse 0.899b	2461
Muse 0.953	2644
Mustang 4.97	2100
Myrddin 0.82	2034
Myrddin 0.83	2107
Myrddin 0.83k	2195
Myrddin 0.84	2207
Myrddin 0.85	2325
Myrddin 0.86	2447
Myrddin 0.87	2473
Myrddin 0.88	2611
Myrddin 0.89	2640
Myrddin 0.90	2682
Myrddin 0.91	2998
Myrddin 0.92	3085
Myrddin 0.93	3095
Myrddin 0.94	3171
N2 0.1	2558
N2 0.4	2651
NagaSkaki 4.00	2241
NagaSkaki 5.12	2271
Nalwald 1.11	2836
Nalwald 1.8	2525
Nalwald 1.8.1	2590
Nalwald 1.9	2691
Nalwald 14.0	2883
Nalwald 15	2939
Nalwald 16	3003
Nalwald 17	3168
Nalwald 17.1	3193
Nalwald 18	3250
Nalwald 19	3302
Nanook 0.17	1581
nanoSzachy 2.8	2369
nanoSzachy 2.9	2376
nanoSzachy 3.0	2375
nanoSzachy 3.1	2387
nanoSzachy 3.4	2473
nanoSzachy 3.5	2497
nanoSzachy 3.8	2519
nanoSzachy 3.9	2561
nanoSzachy 4.0	2606
nanoSzachy 4.1	2617
Napoleon 1.4.0	2204
Napoleon 1.5.0	2204
Napoleon 1.6.0b	2294
Napoleon 1.7	2225
Napoleon 1.8	2374
Napoleon 12032025	2363
NapoleonPP 08092013	1753
Naraku 1.31	2713
Naraku 1.4	2838
Natwarlal 0.12	2359
Natwarlal 0.14	2358
Naum 1.91	2666
Naum 2.0	2749
Naum 2.1	2813
Naum 2.2	2854
Naum 3	2926
Naum 3.1	2930
Naum 4	3009
Naum 4.1	3014
Naum 4.2	3032
Naum 4.6	3054
Nawito 1.1d	2647
Nawito 1812	2653
Nawito 1906	2667
Nawito 2012	2666
Nawito 2103	2738
Nawito 22.05	2686
Nawito 22.07	2821
Nebiyu 1.2	2392
Nebiyu 1.4	2326
Nebula 1.0	2523
Nebula 2.0	2708
Nectar 0.1.4	1942
Nectar 0.1.8	2071
Needle 0.531	1736
NEG 0.3d	869
Nejmet 3.07	2504
Nemeton 1.0	2371
Nemeton 1.1	2375
Nemeton 1.2	2396
Nemeton 1.3	2408
Nemeton 1.41	2432
Nemeton 1.51	2508
Nemeton 1.6	2471
Nemeton 1.61	2483
Nemeton 1.7	2491
Nemeton 1.8	2524
Nemeton 1.81	2521
Nemo 1.0.1	2896
Nemorino 1.0	2936
Nemorino 1.02	2940
Nemorino 2.00	2988
Nemorino 3.0	3044
Nemorino 4.00	3077
Nemorino 5.00	3119
Nemorino 6.00	3403
Nemorino 6.05	3373
Neocortex 1.0	1525
Nero 6.1	1602
Nesik 0.7.0 alpha	2245
Neuromancer 1.0	1665
Neuromancer 1.2	1838
Neuromancer 1.4	2040
Neuromancer 1.5	2041
Neurone XVIII	1050
Neurone XXIII	1434
Neurone XXVI	1345
Neurone XXVII	1341
Neurosis 2.3	2296
Neurosis 2.4	2264
Neurosis 2.5	2298
NG-Play 8.3	1913
NG-Play 8.4	1998
NG-Play 9.83	2207
NG-Play 9.84	2234
NG-Play 9.85	2270
NG-Play 9.86	2288
NG-Play 9.87	2294
NG-Play 9.87b	2267
Nimzo 8	2573
NirvanaChess 1.1	2584
NirvanaChess 1.2	2754
NirvanaChess 1.3	2811
NirvanaChess 1.4	2798
NirvanaChess 1.5	2880
NirvanaChess 1.6	2873
NirvanaChess 1.7	2884
NirvanaChess 1.8	2875
NirvanaChess 2.0a	3014
NirvanaChess 2.1c	3060
NirvanaChess 2.2	3105
NirvanaChess 2.3	3113
NirvanaChess 2.4	3137
NirvanaChess 2.5	3149
NoC 19.12	2278
NoC 4.20	2551
NoonianChess 3.2.06P2	1943
NoraGrace 1.0	2386
NoraGrace 2.0	2678
NSVChess v0.14	1201
Nu-chess 1.0	2980
Nu-chess 2021.10.15	2946
NuclearChess 1.0	1929
Numpty 0.7pr	1490
Numpty DD	1565
Numpty Omega	1538
Numpty Recharged	1625
OBender 03.2016	2313
OBender 2.11.5	2191
OBender 3.10.1	2169
OBender 3.2.4.2	2277
OBender 3.2.x	2318
Oberon 0.04	2120
Obsidian 1.0	3012
Obsidian 10.0	3593
Obsidian 11.0	3593
Obsidian 112023	3521
Obsidian 12.0	3609
Obsidian 12.29	3620
Obsidian 13.0	3626
Obsidian 14.0	3638
Obsidian 15.0	3639
Obsidian 16.0	3649
Obsidian 2.0	3041
Obsidian 4.0	3207
Obsidian 5.0	3217
Obsidian 7.0	3516
Obsidian 8.0	3539
Obsidian 9.0	3567
Octochess	2824
Odonata 0.2.2	1384
Odonata 0.3.12	1789
Odonata 0.3.17	1898
Odonata 0.3.26	2029
Odonata 0.4.0	2433
Odonata 0.5.1	2583
Odonata 0.6.2	2813
Odonata 0.7.0	2831
Odonata 0.8.0	2846
Odonata 0.9.0	3155
Odonata 1.0	3263
Odonata 1.0.0	3278
Odonata 1.1.0	3298
OliThink 5.1.9	2248
OliThink 5.10.1	2907
OliThink 5.10.5	2920
OliThink 5.11.0	2882
OliThink 5.11.1	2864
OliThink 5.11.9	2924
OliThink 5.3.0	2481
OliThink 5.3.2	2470
OliThink 5.3.5b	2504
OliThink 5.4.0	2509
OliThink 5.5.2	2546
OliThink 5.6.0	2568
OliThink 5.6.9	2588
OliThink 5.9.2	2868
OliThink 5.9.3	2883
OliThink 5.9.6	2878
OliThink 5.9.7	2903
Onno 0.12.0	2890
Onno 1.0	2865
Onno 1.1.1	2872
Onno 1.2.70	2886
Orion 0.1	2270
Orion 0.2	2333
Orion 0.3.0	2436
Orion 0.4	2505
Orion 0.5	2589
Orion 0.6	2686
Orion 0.7	2803
Orion 0.8	3136
Orion 0.9	3140
Orion 1.0	3087
Orion 1.1	3150
Overhead	1559
Oxidation 0.6.0	2114
Oxidation 0.7.1	2494
